113,21687,2016201,1440559532
113,21687,2016202,1440642567
113,21687,744665,1440642599
113,21687,2016207,1440642628
113,21687,2016258,1440558911
113,21687,2016259,1440559215
113,21687,2016260,1440559235
113,21687,2016262,1440559284
113,21687,2016263,1440559333
113,21687,2016264,1440559426
113,21687,2016265,1440559470
125,75261,380797,1437074451
136,31178,1328443,1432832566
136,5943,1647533,1431430295
136,86203,2016504,1431372434
136,86203,1328443,1432563514
149,17390,131239,1426052654
149,66114,2016562,1431945283
149,16197,2016581,1431949988
149,27607,361349,1435080716
154,48244,364215,1431738559
154,64972,395824,1432201422
154,45124,146591,1438192352
154,58244,756719,1431755736
154,69320,47265,1432046003
154,34318,819430,1431547234
154,59347,547384,1438976903
154,39277,2016611,1438183316
154,64105,1340721,1431653465
154,44789,682300,1433109419
154,54155,1217010,1432130274
154,2992,1176404,1440273412
154,81382,188017,1440730207
154,1735,604946,1431724391
154,46235,763335,1433122358
154,52979,278564,1431562814
154,22596,30026,1431739724
154,3535,30673,1433202961
154,46235,1069461,1433122546
154,11805,525436,1431725243
154,81382,444397,1440730405
154,82943,2016612,1436999291
154,74905,2016613,1433029050
154,52143,1627338,1431740384
154,39782,763403,1433265716
154,44209,279519,1431693700
154,54155,257614,1431699212
154,54155,969256,1431700066
154,45491,969225,1432356446
154,62840,1168419,1439563379
154,46362,2016614,1431643422
161,21564,834065,1430459631
161,21564,1213640,1430459653
161,37480,2016636,1430255302
161,86311,1885204,1437958266
161,86312,243532,1437485906
161,19919,327018,1430287049
161,86315,243532,1436909927
161,20416,582728,1440351835
184,24468,218471,1430070270
196,30520,2017042,1435698554
82451,81826,1187608,1436835956
82451,61647,103520,1441139482
82451,36160,353393,1437663104
82451,5599,353385,1440457720
82451,22561,556637,1440093231
82451,5968,531413,1440570116
214,968,39464,1429409613
214,968,24759,1429409702
214,968,105336,1429653106
214,968,802494,1429653164
214,968,567749,1429653138
214,968,498225,1429653201
214,42647,23573,1440368049
214,13656,2017747,1442081241
214,60492,2017749,1437447220
214,43315,2017753,1430250777
214,30125,444122,1439710907
214,14739,1738820,1439494568
214,66233,91889,1431961926
214,69586,866553,1432931664
214,66233,98572,1431964356
214,21417,516255,1438691747
214,21341,309531,1429186049
214,54368,2017757,1441208995
214,66233,2017759,1441663945
214,12488,2009101,1435707541
214,44158,16727,1437362780
214,36117,2017760,1440977233
214,79401,531461,1436038951
214,45785,964439,1430302004
214,37851,113604,1439729885
214,39510,1055430,1426280619
229,17750,250092,1428495140
229,28817,120356,1428467557
229,44697,2018034,1428874356
229,59018,546715,1436459949
229,64972,966644,1430981359
229,25861,1536136,1440227317
229,32474,2018035,1440176112
229,55249,565738,1428695878
229,18301,27026,1435553442
229,57523,2018036,1440119221
229,82359,17657,1434898235
229,30805,1905112,1429982188
229,82359,280544,1434898541
229,45150,805034,1433539511
229,86737,2018037,1430280599
229,55190,2018038,1440096694
229,20484,1189019,1439300737
229,82359,188984,1434898559
229,82359,2018039,1434898482
229,37092,183196,1439555272
229,37092,2018040,1430707111
229,57672,180634,1429903182
229,49778,278172,1428385997
229,49113,1975782,1440990083
229,16181,587373,1438818433
229,55249,1703902,1430520739
229,10714,2018041,1430273662
229,10027,1685702,1438635597
229,10714,1476123,1430273769
229,37906,783981,1428530544
229,54362,11811,1441729752
229,10027,504496,1438635619
229,10714,2018042,1430273856
229,10027,2018043,1438635638
229,84028,137902,1434071699
229,54155,260022,1432744019
229,10714,2018044,1430274041
229,10027,1180312,1438635737
229,38410,1950715,1437010161
229,30440,2018045,1431743495
229,43806,1503426,1441293529
229,10027,2018046,1438635762
229,82744,611258,1437538449
229,64972,164206,1428729734
229,83635,2013950,1441762472
229,10027,1180307,1438635780
229,82744,2018047,1437538568
229,64972,131682,1428729811
229,10027,1487739,1438635821
229,64972,1627957,1428729852
229,82744,830789,1437538843
229,64972,2018048,1428893946
229,25297,964217,1431908329
229,64972,11626,1428821086
229,82744,830809,1437538864
229,8634,481545,1429223585
229,24972,1285728,1430351759
229,25297,2018049,1431908482
229,86738,2018050,1440013391
229,46029,277947,1441052984
229,6974,2018051,1441066768
229,44844,299934,1429836053
229,26494,1178767,1429827623
229,35658,1939315,1440201662
229,34199,28109,1428759007
229,43113,611147,1428517935
229,75901,1911895,1434382563
229,32346,964217,1428753167
229,17450,257667,1434029244
229,60391,1443166,1440365958
229,16948,1885341,1440095883
229,60391,23939,1432003792
229,18527,2018053,1430271602
229,18527,1286604,1430274870
229,43113,15796,1429916867
229,2412,171436,1442697141
229,75901,904765,1438719662
229,86739,55241,1428415736
229,35129,137988,1440782548
229,80602,1903476,1438533303
229,84217,2018056,1432905072
229,21774,202756,1432397381
229,80602,2010789,1438533361
229,6974,2018057,1428704421
229,55009,171438,1428469151
229,26494,518747,1439309760
229,70630,1887890,1436485240
229,30065,2018059,1432445940
229,14739,793636,1432503604
229,968,30609,1440121635
229,54155,580553,1430858422
229,48102,886355,1434846395
229,47617,2018060,1437346204
229,67373,60400,1434762183
229,86740,498970,1430934411
229,72008,1333975,1435174613
229,63169,1647737,1439139107
230,77301,119674,1428600334
230,73558,116975,1428975685
230,37323,1341268,1427506501
230,77301,2018085,1428600375
230,71142,368039,1432767935
230,25861,2018086,1427527122
231,28842,2018091,1439475722
237,13612,1306943,1431991289
237,13612,1885437,1431991440
237,12213,2018256,1430530548
237,12213,2018257,1430530685
237,23052,1310713,1426470133
237,23052,2018274,1426470255
237,23052,1913406,1426470267
237,23052,2018278,1426470326
237,23052,2018282,1426470372
237,65097,961352,1425750449
237,23052,751172,1426609827
237,65097,164672,1425750866
237,65097,702686,1425750898
237,14311,1306943,1435506265
237,14311,2018290,1435506537
237,5641,142237,1430769485
237,5641,2018299,1431059756
237,5641,2018302,1433339286
237,81178,2018319,1427937087
237,81178,1526679,1427937062
237,86818,794618,1428805298
237,17820,2018330,1430245126
237,6659,287207,1437159787
237,30376,2018353,1432167483
237,30376,1690251,1432167512
237,68006,335056,1430232749
237,68006,2018370,1430428130
237,68006,2018371,1430428135
237,68006,2018375,1430428141
237,60372,394736,1429999302
237,60372,2018418,1430017819
237,68430,1642788,1425502875
237,68430,1642813,1425502886
237,37092,164678,1440283765
237,48102,1065697,1439181466
237,48102,1536432,1439181484
237,46234,1239945,1436735806
237,46234,749896,1436735873
237,27072,481337,1430050382
237,27072,1611769,1430050358
237,27072,1362169,1430050403
237,27072,2018470,1430050432
237,27072,2018472,1430050616
237,27072,2013640,1430050643
244,1820,92684,1439216951
269,29375,2019257,1439859170
269,29375,2019258,1439859193
269,15558,1654014,1439994389
269,56161,50323,1439886766
269,79353,2019259,1440502027
269,80806,354029,1439935638
269,29832,2019259,1440637260
290,18100,795979,1433232035
290,53367,783880,1432917359
290,15313,2019359,1436362564
304,60169,2019386,1427548498
304,43957,201069,1438805488
304,14167,2019391,1427374572
304,14167,633604,1427374619
304,14779,1597611,1439036277
304,87145,586479,1440867673
304,87145,586541,1440867675
304,58772,1089249,1433075459
304,9353,586490,1438947199
304,69441,2019402,1439280907
310,14972,2019455,1432241069
310,37913,121915,1435757142
310,79929,25096,1434341378
310,6659,2019456,1432584827
82455,70044,1118411,1435633196
312,71844,58867,1441742083
312,47594,136254,1441056884
312,11385,1410316,1432091872
312,11385,1984333,1432091627
312,11385,1410236,1432092221
312,11385,1625710,1432092288
312,1606,1895164,1429502190
312,25081,2019529,1436555818
312,25081,1094103,1436555839
312,30065,2019506,1434848606
312,72647,975604,1429144959
312,81826,1901576,1433403022
312,81826,2019560,1435519473
312,29954,184048,1430234971
312,83635,2019586,1441762506
312,49495,34502,1439356795
312,62522,2019594,1429722933
312,79718,2019610,1440815620
312,79718,2019612,1440815642
312,60525,1554096,1435927673
312,43396,2019636,1437337553
312,3337,71706,1441991565
312,60372,2019639,1439494605
314,13596,1232667,1439680845
314,13596,2019652,1439680868
314,43021,32692,1439649103
314,43021,1035774,1439649158
314,2263,241729,1437250375
314,20659,968168,1427910331
314,59755,2017202,1436922155
314,53575,730018,1437058914
314,39533,822695,1426802741
314,26494,464253,1435682906
314,31279,129892,1425342391
314,41154,2019682,1436931577
314,51036,557049,1438962849
314,69586,546067,1433528744
314,26113,2019685,1431129000
314,10548,541434,1440812237
314,81826,1123334,1426395994
314,58114,2019697,1428274434
355,24820,76488,1430937396
355,31378,1886532,1437827780
355,31378,1886531,1437736466
355,53421,1314933,1429610738
355,69492,76488,1436620528
364,25323,247088,1429120979
364,40797,587544,1441470024
364,36784,739800,1425682069
364,43801,1049744,1432727140
364,65160,180171,1426064475
364,16708,133506,1437592404
364,23215,920620,1431811266
364,6650,183859,1435125480
365,72149,2020446,1433252276
365,49416,534990,1432557649
365,66675,754761,1432668050
365,38150,2020447,1432756427
365,31993,225820,1432661250
365,18945,2020448,1432840205
365,18945,2020449,1432840444
365,54932,1940866,1432749349
365,21862,747484,1432580174
365,87483,861432,1432651099
365,87484,113760,1434102435
365,87483,103971,1432733196
365,61386,1723893,1432627215
365,16822,1534082,1433076106
365,22117,39173,1433069395
365,4906,205749,1432753974
365,25754,113760,1432585577
365,2385,1534082,1432667594
365,24832,2020450,1432748737
365,32807,2020451,1433004914
365,48353,861432,1433199663
365,24679,160882,1432417854
365,23681,225820,1434035739
365,64483,39173,1432734106
365,40341,73050,1432595988
365,32015,1534082,1434101182
87491,4287,1118591,1436140549
87491,69492,795981,1436178740
87491,31344,1124995,1435252234
87491,24820,821211,1435864181
87491,62979,1669619,1435310131
87491,53421,2020465,1435253407
406,43072,2010070,1430244493
406,61386,2020671,1433753570
406,4910,2020672,1436217955
406,136,2020675,1441295912
406,6631,85025,1426842626
406,27290,1238804,1429396991
406,2274,1413676,1427977102
406,24827,2020678,1440156598
406,69687,1217776,1428654181
406,4919,2020681,1430908045
406,78394,1131223,1436519655
406,38190,772885,1427120588
406,2037,2020689,1427022875
406,73639,1966711,1440492199
414,16898,125370,1440213742
414,13213,623577,1440205846
414,45124,125630,1440522902
414,20363,526077,1440250286
414,17090,355069,1440228040
440,73212,416596,1439245936
440,73212,575060,1440133935
440,51187,2020816,1440902465
451,58154,140137,1435177969
87697,18117,2020971,1428755714
469,36178,261382,1433674170
513,84988,2021273,1433869648
513,21687,2021274,1429396558
513,21687,590414,1429396593
513,21687,590325,1429396608
513,21687,2018303,1429396619
513,72481,2021279,1436387736
513,21687,1991620,1429396640
513,21687,2008821,1429396652
513,21687,2017568,1429396665
513,21687,2021284,1429396699
513,21687,1056951,1429396686
513,21687,1991713,1429396713
513,21687,2021286,1429396758
513,78290,1288063,1436835241
513,7525,515121,1433944540
513,20269,1898191,1439237951
513,10027,2021333,1432686216
513,10027,2021335,1432686236
513,10027,2021337,1432686278
513,10027,1656787,1432686316
513,10027,2021338,1432686043
513,10027,118979,1432686065
513,10027,188207,1432686125
513,10027,1101640,1432686145
513,52044,2021377,1439265873
513,76384,729116,1426117345
513,67949,1898231,1434391164
513,22596,319235,1433647854
513,67949,1995481,1436555861
513,4354,152001,1435801098
513,38159,1739185,1441515796
513,21687,1934847,1440973579
513,21687,2021409,1440973637
513,21687,744681,1440974115
513,21687,2021418,1440974248
513,21687,2021282,1440974279
513,21687,1898656,1440974366
513,27646,2021423,1425553180
513,58838,2021424,1425682685
513,69486,152001,1427416616
513,69486,2021377,1427416780
513,69486,2021377,1432738665
513,19360,715934,1439226867
513,41,2021475,1439401544
513,72481,2021521,1436365159
513,75901,1972259,1440542515
513,21687,727757,1429396544
533,16218,48449,1432849905
542,80014,1122833,1427060523
564,5563,2021732,1442459738
564,38159,405313,1442319960
564,29425,30375,1442853884
564,16342,81734,1442310911
82464,77301,873299,1438791710
88044,26748,540971,1442371231
607,26081,800761,1433334267
665,84626,2022818,1427179274
665,29045,14263,1435792433
665,56650,2022837,1439310778
665,20738,419409,1429518036
665,20737,1232392,1429813329
665,20737,313910,1432210240
665,20737,2022857,1432710293
665,20737,883050,1433088175
665,43792,2022859,1426605623
665,43792,2022860,1438635313
665,43792,146316,1438635322
665,43792,1940945,1438635330
665,43792,2022861,1438635356
665,43792,2022862,1438635371
665,43792,2022863,1438635397
665,43792,2022864,1438635408
88297,43938,1109289,1441890002
88297,12749,1230331,1441372620
88297,5752,1109289,1441446400
682,8303,2023113,1437926311
682,25553,2023139,1439063984
682,25553,2023166,1438739297
682,6974,2023292,1436212169
682,9887,2023314,1429152442
682,88354,2023337,1430186804
690,40434,532282,1436734828
690,40434,1886951,1436734982
690,40434,1392411,1436868207
690,27511,672316,1434611774
690,72184,1886952,1425253052
690,88387,1886947,1425241787
690,88387,1886954,1425241821
690,31344,936119,1434102918
690,75310,936119,1435329954
690,88390,936119,1425837689
697,21417,732099,1442194745
697,12474,2023605,1428439044
724,27617,2023810,1431544451
724,20597,350222,1432591982
724,20597,419939,1432592066
724,27916,2023875,1427049992
724,27916,2023876,1427050102
724,3744,2023922,1435525894
88477,15429,2023927,1430247804
88477,59584,23060,1430503200
82470,87145,571555,1441716973
82470,30893,2023942,1438340738
82470,88489,249809,1434911114
82470,88490,2023943,1433267702
82470,66695,2023944,1436348580
82470,51432,2023945,1442658110
82470,22404,2023946,1437662329
82470,51432,2023947,1442658997
82470,26722,1648629,1436975038
82470,38150,571125,1434626322
82470,82218,2023948,1437587209
82470,82380,225636,1440164436
82470,88489,249809,1433601740
82470,46859,2023949,1435925956
82470,66691,1031635,1437229957
82470,23847,571125,1434828110
82470,22413,1199451,1433978484
82470,74964,1221981,1435002392
82470,82861,1485513,1439401099
752,58504,1212113,1426171168
752,58504,11739,1426171217
767,71860,2024177,1435844330
767,71860,2024178,1435844385
787,75901,473537,1440912863
793,43275,389576,1437313736
793,62545,883228,1437360572
793,75829,914435,1437471741
793,47465,485326,1437394374
793,62545,883229,1437360271
793,75829,545863,1437471754
793,968,895094,1437326564
793,62545,883230,1437360552
793,968,944242,1437326618
829,69259,2024976,1433014764
833,64972,1888894,1442572278
833,75646,151036,1428121946
836,11038,1267166,1436206755
836,76327,527343,1429038534
838,70735,191561,1425807115
838,5752,1238806,1437399229
850,60169,936873,1438535053
850,69494,1872761,1430512054
850,47454,2025176,1438000412
850,12749,1234617,1432990260
850,69494,2025177,1430512136
850,40434,532302,1440343882
850,41412,1887183,1426347822
850,47454,2025176,1441660115
850,88893,776559,1425801329
850,25773,821111,1439825859
850,2382,237528,1438426886
850,50125,818886,1441004142
850,66695,2025178,1441660297
850,2080,104292,1441953153
850,66691,2025179,1431982502
850,80831,535159,1426778594
88904,57577,499966,1426846160
88904,73212,2025200,1427465110
88904,37291,2025201,1429528417
88904,67200,426752,1426919583
88904,67252,1968678,1427046115
88904,54812,452669,1429635465
88904,77348,1704856,1428065120
860,14168,2025225,1427454063
860,20722,2025226,1425929671
860,62979,659206,1426437916
860,20722,1913977,1425929762
860,22413,2025227,1436614084
860,31391,755396,1427989850
860,42605,836183,1426205178
860,57846,2025230,1426355679
860,4838,820702,1433855302
860,1115,2025232,1435094541
860,88914,847077,1438347746
860,6908,1543492,1435613787
860,82861,1193127,1438782529
860,66691,2025233,1436223787
860,20722,1485664,1437258776
860,2274,2025234,1428909203
872,71844,13844,1431658305
872,71844,23983,1431658330
872,11516,984436,1425173558
872,43113,2025375,1426896246
872,43113,1989336,1426896347
872,15216,115708,1428410963
872,15216,763051,1428411161
872,37323,1139379,1429489687
872,37323,864145,1429489825
872,83906,2025383,1435554147
872,29309,23946,1426136218
872,81742,279116,1434283171
872,16342,2025389,1428570462
872,19922,2025393,1434127823
872,7333,290499,1434139539
872,35205,111545,1426162305
872,35763,578299,1429644890
872,78709,47260,1429756296
872,44518,220698,1425928181
872,71753,474905,1436472388
872,71753,616261,1436472460
872,84537,1364616,1440077179
872,15611,997091,1427814797
872,39215,2025418,1436071893
872,82359,278565,1434897034
872,82359,290499,1434897071
872,8634,111556,1429684614
872,8634,1356307,1429684732
872,8634,1408186,1429684759
872,17706,1116009,1439522795
872,2240,806970,1432595172
872,2240,2025425,1432595298
872,2240,463670,1433112901
872,2240,1125433,1433112981
872,29566,487386,1436868985
872,34592,822642,1428344804
872,8634,111551,1434166813
872,82359,33517,1434898134
872,41,12953,1433786210
872,9710,12953,1440562969
872,9710,706012,1440562983
872,37291,617946,1440348152
872,37291,353342,1440364923
872,62623,86365,1436839394
872,39914,1306137,1431913238
872,39914,1288149,1435434461
872,39914,183300,1435434568
872,82359,488631,1435323084
872,12896,86371,1436807422
872,12896,86379,1436807482
872,82359,542123,1435323355
872,67358,1116009,1438227806
942,78716,2025687,1425932837
942,13322,2025688,1434477008
942,55979,2025689,1433766134
942,13322,2025690,1434477131
942,10532,2025691,1438548618
942,25362,1311577,1434830790
942,35425,1167894,1435330615
942,39275,1259599,1432585307
942,79460,2009372,1425910419
942,79460,996906,1425910429
942,82943,180029,1437883540
942,79460,590421,1425910440
942,51494,2025692,1437707185
942,37851,1536126,1432352375
942,67496,592960,1432316264
942,18426,236148,1431098037
942,27147,815748,1430935278
942,28121,1311577,1430855320
942,34856,13435,1432901033
942,80428,618406,1425828379
942,45124,2025693,1432834727
942,63484,6080,1426481610
942,81616,703032,1432745679
942,81616,1914724,1432745840
942,14843,2025694,1431702263
942,11359,1093738,1435775683
956,63876,996503,1427342206
964,85841,1702229,1425933200
968,15628,53025,1434134295
968,30520,1595731,1440516833
968,30520,2026020,1440516880
968,30520,2026021,1440516893
968,30520,2026022,1440517014
968,30520,2026024,1440517038
968,30520,2026025,1440517042
968,30520,2026026,1440517044
968,20970,223095,1437179078
968,30520,2026027,1440517047
968,30520,748111,1440517053
968,54669,432847,1434466422
968,21855,119380,1426176691
968,54669,2026028,1434466722
968,81826,1672123,1428735608
968,81826,1940449,1428735511
968,81826,2026029,1428735790
968,47610,1285638,1426981039
968,3329,1211870,1437310449
968,56460,2026032,1435002825
968,56460,54589,1435002977
968,82943,1221595,1439851891
968,38159,251891,1426592980
968,62444,14091,1437138391
968,59811,130264,1434774847
968,23409,45979,1434177366
968,68588,2026035,1430194591
968,53933,2026036,1438765838
968,45124,290332,1435083374
968,23901,2005188,1425318288
968,50873,2026037,1431628184
968,45124,2026038,1435083388
968,45124,2026039,1435083524
968,45124,2026040,1435083805
968,45124,1282421,1435083829
968,56460,2026041,1436719554
968,45124,2026042,1435083858
968,45124,2026043,1435083925
968,5937,527747,1429151435
968,45124,2026044,1435083982
968,12767,1136862,1435198169
968,47630,619434,1437952652
968,12767,2026045,1435198177
968,41975,2026046,1437247269
968,41975,1303334,1437530339
968,3617,1288338,1436984097
968,1606,862521,1440561099
968,66678,1389013,1429818381
968,33401,436313,1428602486
968,71930,36642,1437752913
968,59254,71946,1429651518
968,55295,2026049,1434569067
968,49911,1007604,1438237298
968,78709,2026050,1436490577
968,78709,2026051,1436490636
968,78709,2026053,1436490665
968,78709,2026054,1436490725
968,80483,1187313,1431373162
968,41060,2026052,1427837334
968,74151,1221595,1426728093
968,7683,2026059,1429939151
968,29486,2026060,1429388281
968,48102,1084916,1433002669
968,24296,1187061,1428646217
968,20189,2026062,1432770178
968,68796,2018353,1438102176
968,75901,458842,1433644016
968,62782,232940,1437393417
968,63607,2026064,1439928938
968,43152,859251,1428498204
968,48102,2026068,1427326451
968,39575,115710,1431868420
968,21417,2026073,1437187277
968,57441,276901,1431455525
968,86842,1887329,1436757913
968,30973,2026075,1426785705
968,30973,2026076,1426785935
968,67358,212163,1438225155
968,62840,1069570,1439561451
968,67358,2026077,1432482538
968,67358,2026078,1432482646
968,67358,1922787,1432482984
968,43444,250022,1429573731
968,7936,174322,1437255840
968,67358,2026079,1432483135
968,78194,12862,1431482122
968,41,2026080,1428530981
968,63498,2026081,1433688252
968,10532,2026082,1442242509
968,10532,2026083,1442242516
968,15940,164107,1434774466
968,14956,747136,1427748050
968,33533,2026084,1430938479
968,30520,1914245,1440517085
968,37273,449847,1437481138
968,30520,1259327,1440517090
968,30520,2026085,1440517230
968,30520,714103,1440517235
968,30520,2026086,1440517244
968,30520,2026088,1440517249
968,30520,2026089,1440517260
968,57577,21300,1436966957
1007,19504,1328669,1433712147
1010,50662,2026377,1438794722
1010,52282,2026379,1426189031
1010,52282,747462,1426189153
1010,43134,515428,1427404930
1010,60492,2026387,1437536837
1010,60492,2026391,1437536881
1010,60492,2026392,1437536911
1010,60492,698149,1437536936
1010,60492,2026394,1437536960
1010,12838,2026396,1438691041
1010,62840,118148,1440165666
1017,46600,991874,1438445113
1017,17643,2026565,1427419963
1088,56807,463115,1442169264
1106,25665,1140712,1434603387
1106,68182,2027380,1434924575
1106,24679,44367,1434733144
1106,47524,2027381,1440341700
1106,42564,2027382,1434738271
1106,66695,1966492,1437101181
1106,47524,1718764,1440341759
1106,48359,2027383,1438179281
1106,88914,361873,1437589621
1106,81771,2027384,1433423247
1106,1115,2027385,1433453201
1106,4063,361873,1438463875
1106,44716,2027386,1434875402
1106,88914,361873,1438083152
1106,69544,155330,1433331036
1106,6908,2027387,1434898258
1106,51898,2027388,1434731370
1106,59068,2027389,1433449765
1106,46370,2027390,1434568841
1106,46370,2027391,1434568885
1106,46370,2027392,1434568871
1107,34501,2027400,1437362898
1108,1622,2027405,1429951189
1108,87483,755319,1432651685
1108,51796,2027409,1427571218
1108,24832,1887596,1433019452
1108,23008,2027410,1438886869
1115,27456,212373,1429453603
1115,14779,1358936,1434120789
1115,43938,162054,1432402723
1115,66695,2027422,1441407841
1115,89496,1887636,1434128232
1115,89497,2027429,1426440407
1115,81726,113756,1442335327
1115,4675,2027434,1430723459
1115,5752,235680,1425199932
1115,4675,847244,1430723523
1115,14868,2027436,1435411036
1115,18949,1072494,1430734227
1115,31378,1485625,1439718886
1115,21862,1193237,1440971168
1115,79272,613068,1432978429
1115,89498,2027443,1429737325
1115,78504,108164,1426674507
1115,4451,794149,1425709614
1115,55570,113769,1430815023
1115,2385,1617956,1442178207
1115,72516,2027447,1426866234
1115,42613,2027448,1431082435
1115,4838,144903,1435055196
1115,6631,2027451,1432747603
1115,51899,605107,1429721355
1115,24180,2027452,1425249266
1115,51899,2027454,1429720789
1115,36709,2027456,1439982685
1115,26639,2027458,1429958201
1115,74780,2027459,1430169240
1115,2037,571093,1426859118
1115,65590,2027461,1435500603
1115,18945,132332,1435781124
1115,5752,2027463,1441448656
1115,47197,542504,1428651286
1115,24416,1718250,1427124516
1115,83886,189454,1431072618
1115,41939,2027466,1441183025
1137,11328,253604,1433744187
1160,49540,1884721,1426110486
89615,71365,58524,1433547029
89615,74905,2027850,1433618375
89615,43444,779099,1433535146
89615,13077,127318,1433606016
89615,15261,104180,1433542404
89615,13077,460339,1433606094
89615,564,2027851,1433613137
89615,67682,478021,1433538687
89615,54707,2027852,1433528084
89615,37520,84064,1433557931
89615,39585,778065,1433552889
89615,48465,247567,1433544144
89615,48465,1225893,1433544213
89615,48465,36502,1433544576
1174,12213,2027944,1429047281
89677,27646,864990,1434151522
89677,21116,2028068,1434233208
1199,968,1492929,1425914940
1199,12038,213328,1435602583
1199,27427,95226,1433541170
1218,29197,1650017,1426251960
1218,20198,2028216,1435372322
1218,75901,1897965,1437109362
1218,2992,2028252,1426265860
1218,13656,561109,1426300422
1222,45124,209737,1435347377
1222,45124,80658,1435347446
1222,30839,491676,1435276334
1222,80079,228435,1435332652
1222,45124,100687,1435347644
1222,45124,100688,1435347679
1222,45124,2028259,1435347321
1222,66209,59421,1435467260
1222,45124,72397,1435347713
1222,45124,2028260,1435347356
1225,75430,266248,1425770470
1225,75496,223427,1439411007
1225,81485,1887784,1427698231
1225,14025,2028344,1431809312
1225,14025,1908783,1431809422
1225,82943,854098,1440637858
1225,19462,1919032,1430322335
1225,19462,17017,1430322323
1225,19462,2028412,1430322347
1225,57062,121623,1429462042
1225,22428,252630,1432925991
1225,44518,1904923,1435012070
1225,62969,2028503,1434384442
1225,19873,2028514,1439218299
1225,13270,222978,1426530462
1225,54266,2028528,1439385265
1225,25081,120161,1439260657
1225,25081,505024,1439260492
1225,25081,505023,1439260700
1225,12475,2028568,1429280706
89761,6631,184502,1430553338
1295,37520,57524,1433349344
1295,57365,1192309,1426138721
1295,8303,78237,1427378999
1295,26253,122434,1426081309
1295,18158,856729,1429753559
1295,11816,284523,1429256500
1295,5069,1681163,1427728685
1295,20597,2029031,1425489550
1295,5069,287422,1428754315
1295,6384,568458,1427297505
1295,79465,139478,1427127240
1295,15648,185226,1429235729
1295,39585,14792,1428088348
1295,39585,35398,1428088383
1295,39585,14793,1428088410
1295,13031,2029020,1428945775
1295,57578,40279,1429578962
1295,39984,886003,1427376077
1295,27427,287472,1428713395
1295,79637,1341219,1427048329
1295,29486,88943,1428808877
1295,38260,2029066,1431656315
1295,29486,1130157,1428808886
1295,29486,265882,1428808911
1295,29486,37459,1428808969
1295,10261,107005,1432694625
1295,25861,2029068,1427501739
1295,25861,1130249,1427501768
1295,38549,123992,1428926155
1295,27646,15723,1428144370
1295,27646,39693,1428144626
1295,50471,49943,1427490132
1295,229,59145,1429397983
1295,18867,47021,1431402345
1295,29425,105951,1433522188
1295,28779,846180,1427766141
1295,11026,40598,1429213948
1295,28779,1591565,1427766192
1295,69548,230140,1428168196
1295,73482,2029090,1433352021
1295,73278,2029096,1427972516
1295,33767,357235,1432690448
1295,4673,86421,1428966060
1295,6446,195711,1427764785
1295,40709,124124,1428838558
1295,59886,1272466,1429754175
1295,14741,39618,1431436491
1295,8141,182988,1429653225
1312,9856,1014902,1442036348
1312,40199,434425,1429063027
1312,40788,2029393,1437205483
1312,75010,1283903,1437271386
1312,89939,2029402,1438468392
85856,73844,1188886,1439777622
85856,33193,260817,1440734342
1328,44711,2029448,1434517175
1328,38029,1887849,1438961328
1328,44711,2029449,1434517112
1331,66161,119837,1429984287
1331,74111,853722,1427491151
1331,45077,182522,1429077157
1346,38317,18246,1441027520
1346,72522,14095,1442093334
1348,11081,45965,1426032547
